id,file_artists,file_title,file_path,jams_path
real-book_184,,2 For The Road,../../partitions/real-book/raw/2 For The Road.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_184.jams
real-book_185,,Soul Eyes,../../partitions/real-book/raw/Soul Eyes.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_185.jams
real-book_186,,Best Friends,../../partitions/real-book/raw/Best Friends.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_186.jams
real-book_187,,Got A Date With An Angel,../../partitions/real-book/raw/Got A Date With An Angel.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_187.jams
real-book_188,Irving Berlin,Always [3-4],../../partitions/real-book/raw/Always [3-4] - Irving Berlin.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_188.jams
real-book_189,,Ill Wind,../../partitions/real-book/raw/Ill Wind.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_189.jams
real-book_190,,Ghana,../../partitions/real-book/raw/Ghana.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_190.jams
real-book_191,Stan Getz,Into It,../../partitions/real-book/raw/Into It - Stan Getz.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_191.jams
real-book_192,,Ship Without A Sail,../../partitions/real-book/raw/Ship Without A Sail.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_192.jams
real-book_193,,Repetition,../../partitions/real-book/raw/Repetition.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_193.jams
real-book_194,,I Needed You,../../partitions/real-book/raw/I Needed You.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_194.jams
real-book_195,Miles Davis,Down,../../partitions/real-book/raw/Down - Miles Davis.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_195.jams
real-book_196,,Red Top,../../partitions/real-book/raw/Red Top.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_196.jams
real-book_197,,Dixiecup,../../partitions/real-book/raw/Dixiecup.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_197.jams
real-book_198,,Brainville,../../partitions/real-book/raw/Brainville.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_198.jams
real-book_199,,African Journey,../../partitions/real-book/raw/African Journey.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_199.jams
real-book_200,,A Little Bit More,../../partitions/real-book/raw/A Little Bit More.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_200.jams
real-book_201,,Sweeney's Buttermilk,../../partitions/real-book/raw/Sweeney's Buttermilk.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_201.jams
real-book_202,Irving Berlin,We'll Never Know,../../partitions/real-book/raw/We'll Never Know - Irving Berlin.MGU.xlab,../../partitions/real-book/choco/jams/real-book_202.jams
real-book_203,,Royal Garden Blues,../../partitions/real-book/raw/Royal Garden Blues.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_203.jams
real-book_204,,Stella,../../partitions/real-book/raw/Stella.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_204.jams
real-book_205,Jimmy Van Heusen,Second Time Around,../../partitions/real-book/raw/Second Time Around - Jimmy Van Heusen.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_205.jams
real-book_206,,Monk's Mood,../../partitions/real-book/raw/Monk's Mood.MGU.xlab,../../partitions/real-book/choco/jams/real-book_206.jams
real-book_207,,There Is No Greater Love,../../partitions/real-book/raw/There Is No Greater Love.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_207.jams
real-book_208,,Da New Rigged Ship,../../partitions/real-book/raw/Da New Rigged Ship.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_208.jams
real-book_209,,Charleston,../../partitions/real-book/raw/Charleston.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_209.jams
real-book_210,Frank Rosolino,Blue Daniel,../../partitions/real-book/raw/Blue Daniel - Frank Rosolino.MGU.xlab,../../partitions/real-book/choco/jams/real-book_210.jams
real-book_211,,Slow Hot Wind,../../partitions/real-book/raw/Slow Hot Wind.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_211.jams
real-book_212,Arlen,A Sleeping Bee,../../partitions/real-book/raw/A Sleeping Bee - Arlen.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_212.jams
real-book_213,,Bugle Call Rag,../../partitions/real-book/raw/Bugle Call Rag.MGU.xlab,../../partitions/real-book/choco/jams/real-book_213.jams
real-book_214,,L'il Darlin',../../partitions/real-book/raw/L'il Darlin'.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_214.jams
real-book_215,,POMPOUS,../../partitions/real-book/raw/POMPOUS.MGU.xlab,../../partitions/real-book/choco/jams/real-book_215.jams
real-book_216,,Just Charlotte,../../partitions/real-book/raw/Just Charlotte.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_216.jams
real-book_217,,Lover Man,../../partitions/real-book/raw/Lover Man.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_217.jams
real-book_218,,When The Saints Come Marching In,../../partitions/real-book/raw/When The Saints Come Marching In.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_218.jams
real-book_219,,Wifes And Lovers,../../partitions/real-book/raw/Wifes And Lovers.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_219.jams
real-book_220,,Kool Thing,../../partitions/real-book/raw/Kool Thing.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_220.jams
real-book_221,,Can't Smile Without You,../../partitions/real-book/raw/Can't Smile Without You.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_221.jams
real-book_222,,May You Always,../../partitions/real-book/raw/May You Always.MGU.xlab,../../partitions/real-book/choco/jams/real-book_222.jams
real-book_223,,Let's Dance,../../partitions/real-book/raw/Let's Dance.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_223.jams
real-book_224,,You Must Have Been a Beautiful Baby,../../partitions/real-book/raw/You Must Have Been a Beautiful Baby.MGU.xlab,../../partitions/real-book/choco/jams/real-book_224.jams
real-book_225,Arlen,"Take It Slow, Joe","../../partitions/real-book/raw/Take It Slow, Joe - Arlen.Mgu.xlab",../../partitions/real-book/choco/jams/real-book_225.jams
real-book_226,Dizzy Gillespie,Algo Bueno,../../partitions/real-book/raw/Algo Bueno - Dizzy Gillespie.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_226.jams
real-book_227,,Stardust,../../partitions/real-book/raw/Stardust.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_227.jams
real-book_228,,"Just You, Just Me","../../partitions/real-book/raw/Just You, Just Me.Mgu.xlab",../../partitions/real-book/choco/jams/real-book_228.jams
real-book_229,,Eyes Of The Fleet,../../partitions/real-book/raw/Eyes Of The Fleet.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_229.jams
real-book_230,,Mr,../../partitions/real-book/raw/Mr. Blue.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_230.jams
real-book_231,Billy Strayhorn,Chelsea Bridge,../../partitions/real-book/raw/Chelsea Bridge - Billy Strayhorn.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_231.jams
real-book_232,Cole Porter,Anything Goes,../../partitions/real-book/raw/Anything Goes - Cole Porter.MGU.xlab,../../partitions/real-book/choco/jams/real-book_232.jams
real-book_233,,Cottage For Sale,../../partitions/real-book/raw/Cottage For Sale.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_233.jams
real-book_234,Billy Taylor,Ever So Easy,../../partitions/real-book/raw/Ever So Easy - Billy Taylor.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_234.jams
real-book_235,,Fly Away,../../partitions/real-book/raw/Fly Away.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_235.jams
real-book_236,,Sunset Mood,../../partitions/real-book/raw/Sunset Mood.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_236.jams
real-book_237,Cole Porter,I Love Paris,../../partitions/real-book/raw/I Love Paris - Cole Porter.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_237.jams
real-book_238,Neal Hefti & Stanley Styne,Cute,../../partitions/real-book/raw/Cute - Neal Hefti & Stanley Styne.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_238.jams
real-book_239,Kid Ory,Ory's Creole Trombone,../../partitions/real-book/raw/Ory's Creole Trombone - Kid Ory.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_239.jams
real-book_240,,I'll Never Smile Again,../../partitions/real-book/raw/I'll Never Smile Again.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_240.jams
real-book_241,,Keeper Of My Heart,../../partitions/real-book/raw/Keeper Of My Heart.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_241.jams
real-book_242,,When It's Sleepy Time Down South,../../partitions/real-book/raw/When It's Sleepy Time Down South.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_242.jams
real-book_243,Duning & Allen,Picnic,../../partitions/real-book/raw/Picnic - Duning & Allen.MGU.xlab,../../partitions/real-book/choco/jams/real-book_243.jams
real-book_244,,Just A Few,../../partitions/real-book/raw/Just A Few.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_244.jams
real-book_245,Irving Berlin,Russian Lullaby,../../partitions/real-book/raw/Russian Lullaby - Irving Berlin.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_245.jams
real-book_246,,Don't Sit Under The Apple Tree,../../partitions/real-book/raw/Don't Sit Under The Apple Tree.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_246.jams
real-book_247,,Shangri-la,../../partitions/real-book/raw/Shangri-la.MGU.xlab,../../partitions/real-book/choco/jams/real-book_247.jams
real-book_248,,Good Morning To Your Nightcap,../../partitions/real-book/raw/Good Morning To Your Nightcap.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_248.jams
real-book_249,,Cinderella Girl,../../partitions/real-book/raw/Cinderella Girl.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_249.jams
real-book_250,,Danke Sch├Ân,../../partitions/real-book/raw/Danke Sch├Ân.MGU.xlab,../../partitions/real-book/choco/jams/real-book_250.jams
real-book_251,,You Got Us,../../partitions/real-book/raw/You Got Us.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_251.jams
real-book_252,,Speak Low,../../partitions/real-book/raw/Speak Low.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_252.jams
real-book_253,,Sunrise Sunset,../../partitions/real-book/raw/Sunrise Sunset.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_253.jams
real-book_254,,Wanted,../../partitions/real-book/raw/Wanted.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_254.jams
real-book_255,Jerome Kern,A Fine Romance,../../partitions/real-book/raw/A Fine Romance - Jerome Kern.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_255.jams
real-book_256,,My Ain Hoose,../../partitions/real-book/raw/My Ain Hoose.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_256.jams
real-book_257,Johnny Mercer & J,Autumn Leaves,../../partitions/real-book/raw/Autumn Leaves - Johnny Mercer & J. Kosmo.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_257.jams
real-book_258,,Who's Sorry Now,../../partitions/real-book/raw/Who's Sorry Now.MGU.xlab,../../partitions/real-book/choco/jams/real-book_258.jams
real-book_259,,Buzzy,../../partitions/real-book/raw/Buzzy.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_259.jams
real-book_260,Chick Corea,Time Track,../../partitions/real-book/raw/Time Track - Chick Corea.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_260.jams
real-book_261,,Cry Away The Blues,../../partitions/real-book/raw/Cry Away The Blues.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_261.jams
real-book_262,,I Remember Bird,../../partitions/real-book/raw/I Remember Bird.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_262.jams
real-book_263,,Wind Up Blues,../../partitions/real-book/raw/Wind Up Blues.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_263.jams
real-book_264,,East Coasting,../../partitions/real-book/raw/East Coasting.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_264.jams
real-book_265,,"I Can Dream, Can't I","../../partitions/real-book/raw/I Can Dream, Can't I.Mgu.xlab",../../partitions/real-book/choco/jams/real-book_265.jams
real-book_266,,I've Got My Love To Keep Me Warm,../../partitions/real-book/raw/I've Got My Love To Keep Me Warm.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_266.jams
real-book_267,,Ace In The Hole,../../partitions/real-book/raw/Ace In The Hole.MGU.xlab,../../partitions/real-book/choco/jams/real-book_267.jams
real-book_268,,Povo,../../partitions/real-book/raw/Povo.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_268.jams
real-book_269,,There's A Small Hotel,../../partitions/real-book/raw/There's A Small Hotel.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_269.jams
real-book_270,,Polka Dots And Moonbeams,../../partitions/real-book/raw/Polka Dots And Moonbeams.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_270.jams
real-book_271,,The Masquerade Is Over,../../partitions/real-book/raw/The Masquerade Is Over.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_271.jams
real-book_272,,From Monday On,../../partitions/real-book/raw/From Monday On.MGU.xlab,../../partitions/real-book/choco/jams/real-book_272.jams
real-book_273,,Fools Fall In Love,../../partitions/real-book/raw/Fools Fall In Love.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_273.jams
real-book_274,,Hitch It Up,../../partitions/real-book/raw/Hitch It Up.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_274.jams
real-book_275,,Someone Like You,../../partitions/real-book/raw/Someone Like You.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_275.jams
real-book_276,,You Are Too Beautiful,../../partitions/real-book/raw/You Are Too Beautiful.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_276.jams
real-book_277,Peggy Lee,Fever,../../partitions/real-book/raw/Fever - Peggy Lee.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_277.jams
real-book_278,,Acid Change,../../partitions/real-book/raw/Acid Change.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_278.jams
real-book_279,,End Of A Love Affair,../../partitions/real-book/raw/End Of A Love Affair.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_279.jams
real-book_280,,Book Of Love,../../partitions/real-book/raw/Book Of Love.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_280.jams
real-book_281,,I Remember You,../../partitions/real-book/raw/I Remember You.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_281.jams
real-book_282,,Smile,../../partitions/real-book/raw/Smile.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_282.jams
real-book_283,George W,Sugar,../../partitions/real-book/raw/Sugar - George W. Meyer.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_283.jams
real-book_284,,Wrap Your Troubles In Dreams,../../partitions/real-book/raw/Wrap Your Troubles In Dreams.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_284.jams
real-book_285,Pat Metheny,Question & Answer,../../partitions/real-book/raw/Question & Answer - Pat Metheny.mgu.xlab,../../partitions/real-book/choco/jams/real-book_285.jams
real-book_286,,What's A Little Anthrax,../../partitions/real-book/raw/What's A Little Anthrax.MGU.xlab,../../partitions/real-book/choco/jams/real-book_286.jams
real-book_287,,'til There Was You,../../partitions/real-book/raw/'til There Was You.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_287.jams
real-book_288,Bud Powell,Concert,../../partitions/real-book/raw/Concert - Bud Powell.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_288.jams
real-book_289,Michel Legrand & Alan & Marilyn Bergman,You Must Believe In Spring,../../partitions/real-book/raw/You Must Believe In Spring - Michel Legrand & Alan & Marilyn Bergman.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_289.jams
real-book_290,,Steamboat,../../partitions/real-book/raw/Steamboat.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_290.jams
real-book_291,,I'm A Loser,../../partitions/real-book/raw/I'm A Loser.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_291.jams
real-book_292,,Minor Mode,../../partitions/real-book/raw/Minor Mode.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_292.jams
real-book_293,,Barrow's Beat,../../partitions/real-book/raw/Barrow's Beat.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_293.jams
real-book_294,,I'm Gettin' Sentimental Over You (F),../../partitions/real-book/raw/I'm Gettin' Sentimental Over You (F).MGU.xlab,../../partitions/real-book/choco/jams/real-book_294.jams
real-book_295,,Waves Of The Danube,../../partitions/real-book/raw/Waves Of The Danube.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_295.jams
real-book_296,,Tangerine,../../partitions/real-book/raw/Tangerine.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_296.jams
real-book_297,Zoot Sims,Red Door,../../partitions/real-book/raw/Red Door - Zoot Sims.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_297.jams
