chart_id,chart_hex,title,artists,genre,tempo,time_signature,jams
23490,f93464139b0900f734e1bba32576377dd7361957,Night in the city,Mitchell Joni,Medium Swing,150,4/4,1
23491,7868ee82b8ba5d9a30a42206cd9a01470f95ca83,Loving You,"Rudolph Riperton,",Slow Soul,70,4/4,1
23492,480e9dd01a9ecd2f74b1a1b991afa07b9c18a648,Have I Told You Lately,Rod Stewart (Van Morrison),Pop,70,4/4,1
23493,2f7d7447304703227be3818e609a0ac5b8891951,I had a king,Mitchell Joni,Medium Swing,120,4/4,1
23494,71f738edda89a972b809b3bf734228cfe1563722,20 Flight Rock,Setzer,Medium Swing,0,4/4,1
23495,c6f0440c8e5dfea86246d4058f390e678c51d493,Radio Gaga,Queen,Pop Rock,105,4/4,1
23496,344397d49d1db0edf7efcb8d54f9dffecab2ae6a,Heart Of Glass,(Harry-Stein) Blondie,Pop,120,4/4,1
23497,2dff4858d02af0035ab7cc90e88d5b4fbfb020e0,,,,,,0
23498,060c420ff25114b46bd1d8751e04123352bdf0c7,Chanson Sur Ma Drole De Vie,Sanson Veronique,Medium Pop,0,4/4,1
23499,ae9ea7c10af591e48ae55ce7986d3b7a6b47f5b9,Can We Still Be Friends,Rundgren Todd,Ballad,90,4/4,1
23500,695a32b53a3b62592c04efad70f70d8caa2ff162,Can We Still Be Friends,Rundgren Todd,Ballad,90,4/4,1
23501,9dd1e0cc227fa9e81b925a593abc5389622aaf8d,Big Guitars,Chuck E Bumps,Medium Swing,0,4/4,1
23502,ba88161a49083f27fe396f2b3baf03f13c2a3d48,,,,,,0
23503,f602143705659cfc6db9146063c0fb8f338a1a8b,Breakin Up The House,Bradshaw Tiny,Medium Swing,0,4/4,1
23504,57016f963881fd4efc2fb6b5f35cc94cd3efe1e9,"Hissing of Summer Lawns, The",Mitchell Joni,Soul Ballad,85,4/4,1
23505,4c15ae091c08c8970263acb8a07d98d70a5eb5fe,Night Ride Home,Mitchell Joni,Ballad Even,112,4/4,1
23506,755d30c990c014ab0218e431d0d21979874ff4e4,Ain't No Sushine Not Really,Withers Bill,Medium Swing,100,4/4,1
23507,392385614a0ed2b1a9a44a6bb2a59e710748921e,All I Want - Flinner,Mitchell Joni,Pop Rock,3,4/4,1
23508,c4db7b88bfaea2a0d535e375680e9a10cac4a77e,All Day Music,War,Brazil:Bossa Acoustic,90,4/4,1
23509,ce59fc5c885cad43a6c18bca36c31acac4b80d9c,"Heart of Rock and Roll, The","Huey Lewis and The News (Colla, Lewis)",Rock,147,4/4,1
23510,d2d780aac9ee16009bcb8fa3d1daadb1d1e0e053,Amelia - Flinner,Mitchell Joni,Pop Rock,3,3/4,1
23511,d3baf70b28722aef711a0c743d7bc45a17b74e7c,,,,,,0
23512,a9111849628dbaff34b266da3fef77548cd8af04,Cadillac Baby,Brown Roy,Medium Swing,0,4/4,1
23513,da8328c97a7be0d8be95682f3302b4c6fe6984f4,,,,,,0
23514,19fdaaaacbe24763b256daea0bac85b99ceb4d82,Get Ready (Tom's),Composer Unknown,Medium Swing,98,4/4,1
23515,819ad21b18b53448a8c18d8b48cac7bf9988e6a0,Big Yellow Taxi - Flinner,Mitchell Joni,Pop Rock,10,4/4,1
23516,f9d391c49632a58bc53de9f2d7a52c0b506e9b9c,,,,,,0
23517,ee20b1a086d4598ead0b944a3b06f1b88593fad9,Both Sides Now - Flinner,Mitchell Joni,Pop Rock,4,4/4,1
23518,6e13e377ab5692381a28d92fea613bc6dea19b40,,,,,,0
23519,610598132426740723db6f380ef172bb0f6ce893,Cherry Bomb,Mellencamp John,Medium Rock,0,4/4,1
23520,62116d1af2d4f3fd310883df52dc42fe44a34c67,Heartbreak Hotel,Elvis Presley (Axton-Durden-Presley),Rock'n'Roll,89,4/4,1
23521,6f2d0493b30f06bb38471f5895856435f7d1ba83,,,,,,0
23522,c0e24eb113adacce1e5dcaa10c212450a6053ddd,,,,,,0
23523,7929b0840ac7a4e53da807988ae455cf46aacc88,Green River,John Fogerty (CCR),Rock,0,4/4,1
23524,cbc93027f803e0fe5b90eebf76fbc468a8148e4b,Come In From The Cold - Flinner,Mitchell Joni,Pop Rock,0,4/4,1
23525,cd11a2b8bbaa89ea5139f9565d6f56a96ae34a2f,Hot Fun in the Summertime (Tom's),Stone Sly,Slow Shuffle,89,4/4,1
23526,604451fa35b9e7c28e9c1d64ab377569362bc739,Hello,Shakespears Sisters (Fahey-Detroit-Guiot),Rock Ballad,63,4/4,1
23527,bf8f82c1b49cbd860f733cb62ae5e0cd6f925881,Morning Morgantown - Flinner,Mitchell Joni,Pop Rock,4,4/4,1
23528,6318b9d398b665948ce0a798cb6e5f93acf202ab,I Feel Good,Brown James,Up Tempo Swing,0,4/4,1
23529,fea82828f88b32ce01d856b5a8a4884a7b2b6387,"Circle Game - Flinner, The",Mitchell Joni,Pop Rock,4,4/4,1
23530,6223c79e3e861b288bac6388dff2b8be6f6e90ed,Crazy Little Thing Called Love,Queen,Medium Swing,0,4/4,1
23531,2819cdc773158d0b55f191685ed72c40652f19d5,I Want You Back (Tom's),5 Jackson,Pop,95,4/4,1
23532,6663523115e82a3da0dedfb94dba732105914644,Urge For Going - Flinner,Mitchell Joni,Pop Rock,4,4/4,1
23533,9e4b33d65f3e02c4f1c45a5255dd5170825507b5,Curley Dub,Perry Scratch,Reggae - 70 bpm,70,4/4,1
23534,e61156228cb81c2aa233a497826ce44721c6f097,I'm So Tired of Bein' Alone (Tom's),Green Al,Soul Ballad,98,4/4,1
23535,231820e5549806a445d47e058b7243750a3a06f1,,,,,,0
23536,c79a7daf4ecb17a83ecbeb05efb23b47e9b3fd41,Hero,Mariah Carey (Carey- Afanasieff),Pop Ballad,66,4/4,1
23537,2c8c3015089c9260791030894d08c9b4a6571027,,,,,,0
23538,bf90dd6fa92eb1bada96f15c478060526b922224,,,,,,0
23539,012271b51dfa7cc981af5e904c63f5b18b8dd807,Good Riddance,Day Green,Medium Country,0,4/4,1
23540,083c0c2603f54f3abcf9e67558bbf7ad9a501dbb,,,,,,0
23541,7c3cbe14671c5c080361b2d48964594d51e1bda9,Knock On Wood (Tom's),"Eddie Floyd (Floyd, Cropper)",Rock,105,4/4,1
23542,8a8a717d64e7ac0cfd1d9e675aeed9141a1e78d4,,,,,,0
23543,dd125379eebc3313d9f5dad16e4e0a3b984b42f7,Sex Bomb,Jones Tom,pop rock,125,4/4,1
23544,3dae1ec05e42cf7d78db59fa3943b89a69eb3499,Higher And Higher (Your Love Keeps Lifting Me),"Jackie Wilson (Jackson, Miner, Smith)",Soul,93,4/4,1
23545,39b960f900d83ec23cdf69c2679a22da458c87fd,,,,,,0
23546,4c1ca088097cb7c0e4893f311326c907ab5ae459,,,,,,0
23547,1a4d8504b33482d67831918e6dfe401422fe51d3,,,,,,0
23548,41eb9ff73e72b3b6db78e79d935b256445774d7c,Let's Get It On (Tom's),Gaye Marvin,Soul,0,4/4,1
23549,e7eff64e3c888b1f8e055ea062d71d2244195b7c,,,,,,0
23550,88d2e429efba5259f68d0ae3bc55d8abd92e8b88,Highway To Hell,AC DC (Scott-Young-Young),Rock,112,4/4,1
23551,bb5721e4b20ca305c73814fdca9a81651c49c4a7,I Get A Chill,Bland Bobby,Medium Swing,0,4/4,1
23552,032f9645c4e9757d7a6c3cb1bcc4e951e3fa148a,Beautiful Day,Buble Michael,Even 8ths,0,4/4,1
23553,99be764f2d4dfbbf4112b707947657bac7c77ce5,,,,,,0
23554,46aef290cad7f5685e99d509129c06d42db56469,,,,,,0
23555,cca7a586d5a61a32437bc3ef0e743b7762693b56,,,,,,0
23556,c93c21e1a492700dc05a0caa845d6e01d0a35c6c,Im On Fire,Springsteen,Medium Rock,0,2/2,1
23557,e8791a1e998c12a6f6af579cb6044ab69da6dcfc,,,,,,0
23558,730def5aa4e320a4fc080d95c1fcd94eb0d4ad5e,Midnight Train To Georgia (Tom's),Gladys Knight and The Pips (Jim Weatherly),Soul,84,4/4,1
23559,96e9b014167b48dc47d8490b1422a1a916ebb12d,Changing Horses,Fogelberg Dan,Rock'n'Roll,1,4/4,1
23560,b84d0690f06baf923a1c16b345295ec16b13dac5,Home Again,King Carole,Pop Ballad,71,4/4,1
23561,f79a9c8a1af7793b2f2a67eabc798fd839ccc3de,Im Walkin,Waller Fats,RnB,,4/4,1
23562,49bd26c4942c57cac6ad577cd9976078df921633,,,,,,0
23563,9811c5898d68f66b80b20b01d62f4eae9aac9d4c,My Girl,"The Temptations (Robinson, White)",Pop,85,4/4,1
23564,94f2254489046712542a1cfcb6303be35ae7d67c,Home At Last 1,"Steely Dan (Becker, Fagen)",Pop,119,4/4,1
23565,a81d1703d7f6e60fc13650ee2141cd456b7f9b44,Gelosa Cara,Battisti,Samba,110,4/4,1
23566,e23c1f67d260586276b38f0f6c0fe02fd83b2e83,,,,,,0
23567,851483f55a5ee8470d06dee4d2dde41327360c80,Never Can Say Goodbye (Tom's),Davis Clifton,Medium Swing,90,4/4,1
23568,0fca7fe2e3480b476e1665de6003ae0d69c9aafb,I'm Leaving It Up To You,Sugarcane Harris-Dewey Terry,Pop 12-8,76,4/4,1
23569,b13fa43a9255d52bdf1367aa54188702d37e7ab4,I'll Fight,Daughtry Chris,Rock  77BPM,0,4/4,1
23570,2e2b6d679c145490be8f7d4359374de2ce02e50f,Honesty,Joel Billy,Pop Ballad,70,4/4,1
23571,6237c08482f030b0896199a9485d62fb39d301b3,Ooh Ooh Ooh Baby Baby,William Moore Smokey Robinson,Ballad,60,1/2,1
23572,c3a8d638ee3be02d0ce6da54fff0cbaf6f785b1d,Schöne Leute,Schulz Purple,Rock Pop,0,4/4,1
23573,f4212607edd3760e43097b9be83d1afabd7d15dd,People Get Ready,Composer Unknown,Rock,80,4/4,1
23574,5e1f9e50d4ad630ec2ee2951b71d1921479c34e1,Hot Stuff,Donna Summer (Bellote-Faltermeyer-Forsey),Disco,119,4/4,1
23575,8e88adf73bd30c284589816237e1a969b199153b,Different Drum,Nesmith Michael,Pop,0,4/4,1
23576,271182fa369f0d677e75a63a480f2a0fbb88b0b9,Respect,"Aretha Franklin (Shannon, Redding)",Pop,100,4/4,1
23577,6707999fbc6487b47b59f673078a7c70e4d24224,"House Of The Rising Sun, The",The Animals (Unknown Composer),Rock,75,6/8,1
23578,96657451441cb8b256c06358d2a7b6a62da24064,Down Under,Men At Work,Medium Swing,0,4/4,1
23579,6f0cb04e4bb7796f9d48da72eabc7f51899e4441,,,,,,0
23580,395f079d0a5d95771480c4f501a368a95ee3e59c,,,,,,0
23581,44da2788f68e18b7436de66c3910f45fac6b8e2f,"Brother, The",Ford Robben,Rock,0,4/4,1
23582,a128cc8f61ed1f091188bbc7f8559c68cb40e10f,How Can You Mend A Broken Heart,Bee Gees (Barry Gibb-Robin Gibb),Pop Ballad,72,4/4,1
23583,81eadccaf5910d71aa4e3dfc98885f309b97a092,Try A Little Tenderness,Woods Harry,Ballad,0,4/4,1
23584,e04dad27b91773033e53bbc8186431d6b39c3db2,,,,,,0
23585,34e7248c63032cf6f3d2728ed411ed4b47eff4fa,"Brother, The",Ford Robben,Rock,115,4/4,1
23586,f2ca56d7d8dc3e4b36608dda739d81d9e1bba84f,What's Going On,"Marvin Gaye (Benson, Cleveland, Gaye)",Pop,100,4/4,1
23587,dbfa8abae5d0c399de03e921efe706795267ae88,How Deep Is Your Love?,"The Bee Gees (Gibb, Gibb, Gibb)",Pop Ballad,103,4/4,1
23588,8a6c398556ecae1805b47a16b25be875085e59c2,Revelation,Ford Robben,Shuffle,135,4/4,1
23589,7a8823c8f622089534460fb6daaf7741d2568446,,,,,,0
23590,f7050479d0692ff89fc60eaa497b1506430bed5a,Magnolia,Cale JJ,Medium Swing,80,4/4,1
23591,390babc4abf3a784db71cb2031d485990b9e5d1f,You Really Got A Hold On Me (Tom's),Robinson Smokey,12eight,0,4/4,1
23592,b13c53900556ad7d359f823f227126f6ecbcc46a,How Sweet It Is To Be Loved By You,"Marvin Gaye (Holland, Dozier, Holland)",Soul,115,4/4,1
23593,a25dd4296256b787160319f135e462fcf5988dcd,Start It Up,Ford Robben,Medium Shuffle,130,4/4,1
23594,ff224c6ac6d1ba5970ab8938098d8de0bd3c043b,Money Talks,Cale JJ,RnB,100,4/4,1
23595,bc94f7b9283f13da910abafd1b87dc898c85bdb7,,,,,,0
23596,5f0c838a06873a01913ca8fb128f790fcb79188a,,,,,,0
23597,e1c54b0b7c8fb346086bab7abde19f7750ca6652,Lucky Now,Adams Ryan,Country Folk. CAPO 4th Fret,110,4/4,1
23598,2c76d2bf5070b11168b26cbc0514c3dc3e846abf,,,,,,0
23599,0865610293754625894c17e85e51f692864c7b21,China Grove,Johnson Tom,Pop Rock,145,4/4,1
23600,4c5f67a57cbcf39f37f8972e228c54bee4952eb3,Please Set A Date You Don't Have To Go,Ford Robben,Medium Blues,105,4/4,1
23601,6c8c0199069c08aded98531c61f6b794f7fe4372,Midnight In Harlem,Tedeschi Trucks Band,Blues Pop,0,4/4,1
23602,1ea6bc13aff91043b649e78910df1d95d8fade9b,I Believe I Can Fly,Kelly R.,Soul Ballad,63,4/4,1
23603,fb312ed82741dac825454865af9701bfbca7355c,Love Will Keep Us Together,Captain and Tennille,Straight 4,120,4/4,1
23604,7a43e081ec2312fcab6c45017af35439f743ef5d,Misdirected Blues,Ford Robben,Medium Shuffle,105,4/4,1
23605,eb671d890e87d60baf08741b5b1438d99e53c9da,It's A Man's Man's Man's World,James Brown-Betty Jean Newsome,Soul Ballad,55,4/4,1
23606,324abfe6e8580da35620c517bfeea2fe41d8be55,Entre Dos Tierras,Heroes Del Silencio,Rock,160,4/4,1
23607,1aff222d377f24c54a61d53b1bbebc24fd493d16,Canonball Shuffle 1,Ford Robben,Medium Shuffle,120,4/4,1
23608,0f0997a0481c58283ba144c26d7fdc8897a40391,I Can See Clearly Now,Nash Johnny,Reggae Pop,122,4/4,1
23609,f36473cd04d5bc533fdb0939b63ef1e7370d609d,,,,,,0
23610,a52dadda46ec4d57178b71bd1ae9839fd393b2ca,,,,,,0
23611,4387d158c4f91964b5a23a670fb8f7057ea1e2b5,,,,,,0
23612,b2e966401311073c83a73f9d3a2b99f5678f7cce,Grote Vriend,Hermans Ruud,Pop Ballad,105,4/4,1
23613,ef9e788595a82855c38159992b1a5a17a7ee54a3,I Can't Help It,Michael Jackson (Wonder-Greene),Pop,102,4/4,1
23614,b277cc97a53dea1271fd9ed32b43656360ea4d4a,Help The Poor,Ford Robben,Blues,119,4/4,1
23615,d9421b7ece89111dd1a18d49452e5f908fded7bf,Layla...,Clapton-Gordon,Rock,115,4/4,1
23616,d6bbbe0e29718018105fde6b50493511303b1377,Ain't Got Nothin' But The Blues,Ford Robben,Blues,61,4/4,1
23617,d82f73413b82a24725a4bf68939eedb3370b5d10,Layla Outro - Eric Clapton,Clapton Eric,Pop Rock,0,4/4,1
23618,37fe42e89e2ea69452997cb2c623f5684a1a0c93,,,,,,0
23619,42d3e870f4a01de6a625c7a53216976931532f28,Revelation,Ford Robben,Shuffle,130,4/4,1
23620,1d0bab9024469fae27e9222c0143018903630183,I Can't Make You Love Me,Bonnie Raitt (Reid-Shamblin),Ballad,63,4/4,1
23621,d906217592e5a16808668a147bc05d69a4ada7c1,"Messiah Will Come Again, The",Buchanan Roy,Medium Swing,59,1/2,1
23622,5a7f81d99852817f3e24c75a027e7f03e2718918,,,,,,0
23623,c3124aca5c2c2f39120d188d5fce3aa8588cf336,,,,,,0
23624,9d3bd78061caf7adbac2707079560272474cce3b,Talk To Your Daughter,Ford Robben,Shuffle,133,4/4,1
23625,a3f520c2f0b0fb1a72a217af9f54a2b1997f2f4b,,,,,,0
23626,98ae2a5d6c1a5b873d82ccd4a2bc2b8c9fb9a471,Hold Back The River,Bay James,Pop Rock,115,4/4,1
23627,854bf3c744090d6edd5c8e39467c52402a51a600,Emotions,Lee Brenda,Medium Swing,0,4/4,1
23628,f910021ea8c2236e47c86df36c250a208982017f,I'm Still Hot (Betty White),Luciana,Disco,9,4/4,1
23629,7b75c4302ef8cb3bac25a1a1c9778c5b6df593c4,I Got A Woman,Ray Charles-Renald Richard,RnB,190,4/4,1
23630,aba930b78f1a29da670838dbac418da2741a3356,Help The Poor,B. B. King - Robben Ford,Rock Blues,120,4/4,1
23631,105f2096761991298976f54e67972a1f45c5f4a9,Emotions,Lee Brenda,Medium Swing,0,4/4,1
23632,35294558763ac28f5302770c24939756ab266e83,,,,,,0
23633,b7252b2e8b27a930b65d8266e97bdf25b90c0b72,Ain't Got Nothin' But The Blues,Duke Ellington (Robben Ford),Blues,61,4/4,1
23634,d02d0fb0a98f22213396fc3eb4ea2a587a985a8f,I Heard It Through The Grapevine,Marvin Gaye (Whitfield-Strong),Soul,117,4/4,1
23635,2e38e75cd707cdc2d261ba740c428b7cad55d9c7,Say You Love Me,Mac Fleetwood,Rock,0,4/4,1
23636,7d7cb7c347de48f0c24c7e48483f300108c18bfe,,,,,,0
23637,4d522c23472cedb25335d2c6cd08d0fe54abd88f,"WHOLE  NEW WORLD, A",Composer Unknown,Ballad,235,4/4,1
23638,1181d1f2eddac684a3ffa3f03cd4102bddf90218,,,,,,0
23639,bdd53db44e501f9a9eb3da946c3b75e9af03d336,Is It The Way,Scott Jill,Soul Ballad,66,4/4,1
23640,3b777395db46662700c06ffa4a19ee2600955760,Talk To Your Daughter - 1,Ford Robben,Blues Rock,133,1/2,1
23641,78be2b84e6fb2bfa358be15ad6fe2fc111fb05fb,(Is It) The Way,Scott Jill,Soul Ballad,72,4/4,1
23642,3439a4b07deafcd6761e1ef4a35ef03e7a95aa15,,,,,,0
23643,f5fd08db828007739637e5a2419196020b38b178,,,,,,0
23644,bcc650e62269c27c7a66b22824a92e54f7b68c2d,I Say A Little Prayer For You,Dionne Warwick (Bacharach-David),Pop,1,4/4,1
23645,13a836f26bccb513bb5f41e5c4199208c1b4cbdf,Misdirected Blues,Ford Robben,Medium Shuffle,0,4/4,1
23646,3c5ec66a138d303d9aae371cc9d53a1af552ea22,I Saw the Light,Rundgren Todd,Rock Pop,3,4/4,1
23647,a68e314b4dc69ca56d4ffb7f9d472ec54fb6adf0,Long As I Live,Braxton Toni,R'n'B,0,4/4,1
23648,9ba8faa321d038aec71d81b163ae96aa7d40b941,I Still Haven't Found What I'm Looking For,U2,Rock,103,4/4,1
23649,84512e2b2853e613766cc9a4668a4ea09d8ba61d,Start It Up,Ford Robben,Medium Shuffle,120,4/4,1
23650,bc8dac764197d5409094f4d6216f47f7be802b44,Let's Stay Together,Green Al,Pop,95,4/4,1
23651,ae8d7ae77c530bb68eebe079e6850bcbc4db661d,International Feel,Rundgren Todd,Rock,90,4/4,1
23652,5708c64a5d72ac5189b8dbf69c28ba28a6811efd,La-La (Means I Love You),Bell-Hart (The Delfonics),R'n'B,85,4/4,1
23653,0d86fd3fcd2ba0e416197c6fdbeebe7ceee07df9,Pride And Joy,Stevie Ray Vaughn,Medium Shuffle,120,4/4,1
23654,cad8ee8a8af74e1a27237695ea85d9a200c05ae9,,,,,,0
23655,34c48ad978f21262b3783ed166cb0b583c5b2d9c,Just One Victory,Rundgren Todd,Pop Rock,82,4/4,1
23656,73016728cff69303ab08389add1d934f9c362567,La-La (Means I Love You) -- GH3K,Bell-Hart (The Delfonics),R'n'B,90,4/4,1
23657,ed4cdb67759a0340c23b07abd7ef140d623646fe,Let's Stay Together (NRB),Green Al,Soul,100,4/4,1
23658,8eb7625b9edcf77eddb87d580b79b8e7339fbcb1,Tired Of Talking,Ford Robben,Medium Shuffle,120,4/4,1
23659,a831a3a5f9970293b3039093f1333807654346e8,Sometimes I Don't Know What To Feel (add. chords),Rundgren Todd,Pop Rock,2,4/4,1
23660,b25e7df122aed725762b5f2c8415910013b86014,I Will Survive,Gloria Gaynor (Perren-Fekaris),Disco,117,4/4,1
23661,a31cbb0e4356b2d7f17e1eaf82d6a606e0ea6c4b,Take The World,Swim Johhny,Medium Pop,0,4/4,1
23662,829c0190e58a8f08a0cd5325b6b02878800e9bd7,,,,,,0
23663,458dc6000f947040ecb5057c9ae1dcd83009c78b,Clean Break,Schofield Matt,Medium Shuffle,0,4/4,1
23664,e69b430cc35884548911d0338c728c1947f0f53d,Sometimes I Don't Know What To Feel (simplified),Rundgren Todd,Pop Rock,2,4/4,1
23665,89c0752c5aa09abdf377bd5825234fe43288fc2d,Canonball Shuffle,Ford Robben,Medium Shuffle,0,4/4,1
23666,9e6cd33647a21256f38e248ca769033315cb6a93,,,,,,0
23667,5377346256b00b101920438a13e0750a21cd6bb5,I'm A Believer,The Monkees (Neil Diamond),Rock,144,4/4,1
23668,b29d2357839989312bc402442efd5753ad4d8fd6,Soldier Of Fortune,Purple Deep,Slow Rock,0,4/4,1
23669,e57b83fcb21cf892fd7bc7e43f0c523665c5b1e1,I'm Yours,Mraz Jason,Pop,78,4/4,1
23670,59b016644c4738a0be6d73e5612b148f51f5b08b,Canonball Shuffle 1,Ford Robben,Medium Shuffle,120,4/4,1
23671,d93693136005698161ba2318b184d643f96c6834,I'll Be Around (The Spinners)," 	Thom Bell
Thom Bell Phil Hurtt",Medium Swing,0,4/4,1
23672,ab991408bcaf5ec100e5cea2606226b4d7897088,,,,,,0
23673,4c784851757f20a3fc8c9b753fb3946f722435ae,If I Ain't Got You ,Keys Alicia,Pop,40,6/8,1
23674,740d8172c6658607a0132933d8c2a88830262823,,,,,,0
23675,3aa2091a8a91b9d3ba9f1166a3c47c32dcd94d2b,Life Time Thing,Ford Robben,Medium Shuffle,75,4/4,1
23676,6ffa086eeb2cd21bf490702200295a8427c75db2,Ça c'est vraiment toi,Telephone,Medium Swing,70,4/4,1
23677,256af14c0616787c65c92020152c66a0e24b2909,We Are The Champions,Freddie Mercury (Queen),Rock Ballad,63,1/2,1
23678,594670a2f3f2014a8d1e789247e5b0b6b272be45,Immigrant Song,"Led Zeppelin (Page, Plant)",Rock,108,4/4,1
23679,08e39b8fd140d122a50043c9a534e55f774238d0,Blue Star,Ventures,Medium Rock,105,4/4,1
23680,d076635ff676456f64a16d3eff39e7c20a9aa779,,,,,,0
23681,13d5c0a9f0113369e049fd526d8988a3dc7a98da,Un peu de ton amour,Téléphone, ,0,4/4,1
23682,d5e1d35bb4fbc0f2fe9e1b22758cdeb30ac5c6cb,,,,,,0
23683,43704e4bd6b3b6eff946d6157b65325b2cd1ee59,We Are The Champions - GH3K,Freddie Mercury (Queen),Rock Ballad,63,6/8,1
23684,15d09f8b75f3a29d8c29ab0e3929feb057032982,"In Crowd, The",Dobie Gray (Billy Page),RnB,118,4/4,1
23685,6f5026e4c90742ba07b07cd5b12c5fade8b23ea2,,,,,,0
23686,0ab5655b124f4977cab96a90b1631121f7390f40,,,,,,0
23687,78d8c59827282a1ba8cb0778ec87d1d1ca352622,,,,,,0
23688,283b5d501772addc644abfb8cedc58e0b66b95bd,Bumble Bee Twist,Ventures,Folk Rock,0,4/4,1
23689,6d81fc1e760d180bfba9f74e48f11e1042482d09,,,,,,0
23690,7a213322e23e49c7921943c77255c59d5b82c8f1,In My Life,"The Beatles (Lennon, McCartney)",Rock Pop,105,4/4,1
23691,19b7a5996396e620aba81336174ac8e63d62fbcd,,,,,,0
23692,0a5c92eed30fa261adb6f0c283a6725fb1945745,Blues MS,Exercise,Medium Swing,120,4/4,1
23693,3f732b6e9897501bf97dbc1c2fc2b0a6df75a392,Cruel Sea,Ventures,Folk Rock,0,4/4,1
23694,9020d716adae9816d1a38553423774458d4e6d6e,,,,,,0
23695,5634fdc99e3a0b0ee57c4bd3cb9f1eed162c00ab,In The Midnight Hour,"Wilson Pickett (Pickett, Cropper)",Soul,114,4/4,1
23696,f61974c80447c3adbd5eb7b92212a0c2e3f60ad3,Un autre monde 1,Téléphone,Rock,20,4/4,1
23697,1d371fb884577c9c3338d8550b0df5f12398744d,Blues MD,Exercise,Funk,65,4/4,1
23698,72b76aa1281e384adc80179df33c14e9ccf45ece,Slaughter on 10th Avenue,Ventures,Folk Rock,0,4/4,1
23699,332d30cc8af3efbe2ffd613173701971ed3cab82,,,,,,0
23700,e91b7067af7132e21e917f866a35e3d4744d1abd,,,,,,0
23701,6c1970d5ee105d8547742726b9a6a494b9b3e58a,,,,,,0
23702,d48e35c9e34a55b1c143bc8eb8bcd0d89e2e1416,Stormy Monday,T. Bone Walker,Blues,65,1/2,1
23703,2149a16d373f3a6f6e3b82ab3d96fdcc0b98380d,Livin It Up,Freischlder Henrik,Bright Shuffle Blues,0,1/2,1
23704,c8dbd825aab5c3a2612e602c02ab7a6e918b7af6,,,,,,0
23705,92f2fa243efb7ab77fa0f4aa7a191d78c3438967,Surf Rider,Ventures,Folk Rock,130,4/4,1
23706,a2ff4ebc6c8110310246b7b3eeae248e0f12942c,,,,,,0
23707,960e9af1afb972110fa902766d4356a6ec5fcb13,,,,,,0
23708,f2bcaeb46f0bfa5dcab70c4666ee50b77074e6de,Überdosis Gfühl,STS,Medium Swing,80,2/4,1
23709,891ddbe0d3a174fb624c5fe0049abf945fb67c9b,,,,,,0
23710,f91a7f6c26a1c31f79e11d4f8a5cc757304508b6,,,,,,0
23711,f01aa1e5dafc52d19ec6f47350ef2e1e19c9ac7c,Just Another Country Road,Ford Robben,Shuffle Blues,0,4/4,1
23712,c6325b3cab09227e538fbe5c9f5032d30d5a555e,,,,,,0
23713,f46855e63f23cf49a156493d0a02506ef0555571,,,,,,0
23714,99d3480a600f932240eee2873cb2c46b05ef391c,,,,,,0
23715,7f39587da2a255cae615094f90266197e4b3c3e2,,,,,,0
23716,994f091d01de94c7c04707cd7cd68d74a17bc87b,Driving Guitar,Ventures,Rock,97,4/4,1
23717,f8d41e734ca3f37fa9a3398c3ef1023ad2998978,"Itch, The",Keb' Mo'(Keb' Mo'-Jeff Paris),Blues,97,4/4,1
23718,0a1ed87b74813f6b22db9b7399f3972f091023c1,Help The Poor 1,Ford Robben,Blues,119,4/4,1
23719,5aa01f55ea1d63a2f72ff83452a970bd96c12b89,Jealous Guy,Lennon John,Pop,68,4/4,1
23720,6b29d30788b8a46f5583da1e8ab880379ca0ba06,,,,,,0
23721,79d3ef963d55cf4a835c10828e1694494ce80a89,"Walk, Don't Run",Ventures The,Pop Rock,130,4/4,1
23722,03678be65bb3c11b3fc9a00070041ae64b9265f3,Yellow Jacket,Ventures The,Rock,170,4/4,1
23723,69919161a457401b90457f94f019670be9afb35a,Talk To Your Daughter,Ford Robben,Shuffle,133,4/4,1
23724,e1b442f13589479647c31698c4d61a5bba23874b,Let It Go (Frozen),Kristen And Rober Lopez,Pop Ballad,115,4/4,1
23725,6816d07f5abe58d56c49d57359a49c65be67604e,Jóga,"Björk (Björk, Sjón)",Pop,70,4/4,1
23726,5038c2d00a5fdc10acb5de6a984e8c96534718dc,Who Knows What Tomorrow May Bring,Traffic,Pop,115,2/4,1
23727,10f0d1ff5891bf96a5a354bc30961a4f945d4c27,Just The Two Of Us,Bill Withers (Withers-MacDonald-Salter),R'n'B,92,4/4,1
23728,e2bea1dd63049b6c0066d00637118efbe087edde,Let It Go (Frozen),Kristen And Rober Lopez,Pop Ballad,115,4/4,1
23729,5a57e41f3491e994b40afbbb3089620556161312,California Dreamin',Ventures The,Blues Rock,115,4/4,1
23730,9baa9cd97d7ebcdb1a34ffd2873705bc442eed91,Who Knows What Tomorrow May Bring 1,Traffic,Pop,115,2/4,1
23731,6bfb591012b4b054846b2020dc8f1328e56fb4d1,Just The Way You Are (Page 1),Joel Billy,Rock Pop,135,4/4,1
23732,0787ae01d6011a3f670fa2c0232cf2ee2f6de09b,Caravan（Ventures),Ventures The,Latin,210,4/4,1
23733,565c8a899108da778d9a50fd87867314846bb63f,Just The Way You Are (Page 2),Joel Billie,Rock Pop,135,4/4,1
