id,title,artists,genre,tempo,time_signature,jams_path
ireal-pro_1629,Mama Tried,Haggard Merle,Country,187,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1629.jams
ireal-pro_1630,Mammas Don't Let Your Babies Grow Up to Be Cowboys,Willie and Waylon(Bruce-Bruce),Country Waltz,170,"(3, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1630.jams
ireal-pro_1631,Mind Your Own Business,Williams Hank,Medium Country,139,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1631.jams
ireal-pro_1632,Move It On Over,Williams Hank,Medium Country,181,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1632.jams
ireal-pro_1633,Okie From Muskogee,Merle Haggard-Roy E. Burris,Country,140,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1633.jams
ireal-pro_1634,Ring of Fire,Cash(Carter-Kilgore) Johnny,Country,195,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1634.jams
ireal-pro_1635,Save The Last Dance For Me 1,Emmylou Harris (Pomus-Shuman),Country,115,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1635.jams
ireal-pro_1636,She's Got You,Patsy Cline (Hank Cochran),Country Ballad,60,"(6, 8)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1636.jams
ireal-pro_1637,Sing Me Back Home,Haggard Merle,Country,110,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1637.jams
ireal-pro_1638,Sixteen Tons (1947),Travis Merle,Country Swing,165,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1638.jams
ireal-pro_1639,Stand By Your Man,Tammy Wynette- Billy Sherrill,Country,105,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1639.jams
ireal-pro_1640,Sunday Morning Coming Down,Kristofferson Kris,Medium Country,82,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1640.jams
ireal-pro_1641,Tennessee Flat Top Box,Rosanne Cash (Johnny Cash),Country,185,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1641.jams
ireal-pro_1642,Tennessee Waltz,Patti Page (Stewart-King),Bluegrass,80,"(3, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1642.jams
ireal-pro_1643,Wabash Cannoball,Roy Scuff (J.A. Roff),Country,195,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1643.jams
ireal-pro_1644,Walkin' After Midnight,Patsy Cline (Block-Hecht),Medium Country,1,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1644.jams
ireal-pro_1645,"Year That Clayton Delaney Died, The",Hall Tom,Medium Country,130,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1645.jams
ireal-pro_1646,You Are My Sunshine,Gene Autrey (Jimmie Davis),Country,180,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1646.jams
ireal-pro_1647,You Don't Know Me,Eddy Arnold-Cindy Walker,Slow Country,73,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1647.jams
ireal-pro_1648,Your Cheatin' Heart,Williams Hank,Country,131,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1648.jams
ireal-pro_1649,ABC,The Jackson 5 (Mizell-Perren-Richards-Gordy),RnB,93,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1649.jams
ireal-pro_1650,Across the Universe,"The Beatles (Lennon, McCartney)",Rock Pop,75,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1650.jams
ireal-pro_1651,Adagio,Lara Fabian (Albinoni),Pop Ballad,65,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1651.jams
ireal-pro_1652,Africa,(Paich-Porcaro) Toto,Pop,95,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1652.jams
ireal-pro_1653,Ain't No Mountain High Enough,Marvin Gaye-Tammi Terrell (Ashford-Simpson),Soul,130,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1653.jams
ireal-pro_1654,Ain't No Sunshine,Withers Bill,Soul,75,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1654.jams
ireal-pro_1655,Ain't Nobody,Rufus and Chaka Khan (Hawk Woliski),Pop,105,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1655.jams
ireal-pro_1656,Ain't Nothing Like The Real Thing,Marvin Gaye-Tammi Terrell (Ashford-Simpson),Soul,95,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1656.jams
ireal-pro_1657,Aja,Steely Dan (Becker-Fagen),Funk Rock,115,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1657.jams
ireal-pro_1658,All Day Music,War (Jerry Goldstein-War),Rock,105,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1658.jams
ireal-pro_1659,All In Love Is Fair,Wonder Stevie,Pop Ballad,70,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1659.jams
ireal-pro_1660,All My Loving,"The Beatles (Lennon, McCartney)",Rock Pop,150,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1660.jams
ireal-pro_1661,All You Need Is Love,"The Beatles (Lennon, McCartney)",Rock Pop,110,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1661.jams
ireal-pro_1662,Alley Cat,Fabric Bent,Medium Swing,120,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1662.jams
ireal-pro_1663,Alone Again (Naturally),O'Sullivan Gilbert,Pop,90,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1663.jams
ireal-pro_1664,Always and Forever,Heatwave (Rod Temperton),Ballad,60,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1664.jams
ireal-pro_1665,Always On My Mind,Brenda Lee (Christopher-James-Carson),Rock,115,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1665.jams
ireal-pro_1666,American Boy,Estelle - Kanye West,Disco,120,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1666.jams
ireal-pro_1667,And I Love Her,"The Beatles (Lennon, McCartney)",Rock Pop,115,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1667.jams
ireal-pro_1668,Angel,Hendrix Jimi,Rock,70,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1668.jams
ireal-pro_1669,Angel (Sarah McLachlan),McLachlan Sarah,Pop Ballad,113,"(3, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1669.jams
ireal-pro_1670,Angels,Robbie Williams (Williams-Chambers-Heffernan),Rock Pop,75,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1670.jams
ireal-pro_1671,Another Day,Lidell Jamie,Pop,130,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1671.jams
ireal-pro_1672,Another One Bites The Dust,Queen (John Deacon),Rock,110,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1672.jams
ireal-pro_1673,Another Star,Wonder Stevie,Pop,115,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1673.jams
ireal-pro_1674,As,Wonder Stevie,Pop,100,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1674.jams
ireal-pro_1675,At The Chime Of A City Clock,Drake Nick,Pop,105,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1675.jams
ireal-pro_1676,Baby Love,The Supremes (Holland–Dozier–Holland),RnB,140,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1676.jams
ireal-pro_1677,Babylon Sisters,Steely Dan (Becker-Fagen),Funk Rock,140,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1677.jams
ireal-pro_1678,Baker Street,Rafferty Gerry,Rock,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1678.jams
ireal-pro_1679,Bats,Dempsey Paul,Rock,64,"(6, 8)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1679.jams
ireal-pro_1680,Ben,"Michael Jackson (Black, Scharf)",Ballad,70,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1680.jams
ireal-pro_1681,Better,"Boyzone (Baxter, Semple)",Rock Ballad,85,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1681.jams
ireal-pro_1682,Big Yellow Taxi,Mitchell Joni,Folk Rock,160,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1682.jams
ireal-pro_1683,Billie Jean,Jackson Michael,Pop,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1683.jams
ireal-pro_1684,Black Velvet,Alannah Myles (Tyson-Ward),Rock,90,"(1, 2)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1684.jams
ireal-pro_1685,Blackbird,"The Beatles (Lennon, McCartney)",Folk Rock,90,"(3, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1685.jams
ireal-pro_1686,Blame It On The Sun,Stevie Wonder (Wonder-Wright),Pop,72,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1686.jams
ireal-pro_1687,Blue,Mitchell Joni,Ballad,78,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1687.jams
ireal-pro_1688,Blue Suede Shoes,Elvis Presley (Carl Perkins),Rock'n'Roll,180,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1688.jams
ireal-pro_1689,Blue Tango,Anderson Leroy,Tango,125,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1689.jams
ireal-pro_1690,Both Sides Now,Mitchell Joni,Folk,97,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1690.jams
ireal-pro_1691,Breakaway,Clarkson(Lavigne-Benenate-Gerrard) Kelly,Rock Pop,150,"(6, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1691.jams
ireal-pro_1692,Breakdown,Tom Petty and the Heartbreakers (Tom Petty),Rock,111,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1692.jams
ireal-pro_1693,Bring It On Home To Me,Cooke Sam,Soul,69,"(6, 8)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1693.jams
ireal-pro_1694,Brown Eyed Girl,Morrison Van,Rock,135,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1694.jams
ireal-pro_1695,Can You Feel The Love Tonight,Elton John-Tim Rice,Ballad,66,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1695.jams
ireal-pro_1696,Can't Buy Me Love,"The Beatles (Lennon, McCartney)",Rock Pop,180,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1696.jams
ireal-pro_1697,"Can't Get Enough Of Your Love, Babe",White Barry,Soul,113,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1697.jams
ireal-pro_1698,Can't Help Falling In Love,Elvis Presley (Peretti-Creatore-Weiss),Ballad,69,"(6, 8)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1698.jams
ireal-pro_1699,Can't Take My Eyes Off You,Frankie Valli (Crewe-Gaudio),Pop,1,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1699.jams
ireal-pro_1700,Careless Whisper,George Michael (Michael-Ridgeley),Pop,80,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1700.jams
ireal-pro_1701,Caught Up In The Rapture,"Anita Baker (Quander, Glenn)",R'n'B,92,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1701.jams
ireal-pro_1702,Cello Song,Drake Nick,Folk,115,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1702.jams
ireal-pro_1703,Chain Lightning,Steely Dan (Becker-Fagen),Pop-Shuffle,95,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1703.jams
ireal-pro_1704,Chain Of Fools,Aretha Franklin (Don Covay),Soul,110,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1704.jams
ireal-pro_1705,Change Is Gonna Come,Cooke Sam,Soul Ballad,63,"(1, 2)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1705.jams
ireal-pro_1706,Change The World,Eric Clapton (Sims-Kennedy-Kirkpatrick),Blues,99,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1706.jams
ireal-pro_1707,Cherish The Day,"Sade (Adu, Hale, Matthewman)",Pop,88,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1707.jams
ireal-pro_1708,"Circle Game, The",Mitchell Joni,Folk,111,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1708.jams
ireal-pro_1709,Close To You (They Long To Be),"The Carpenters (Bacharach, David)",Pop,95,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1709.jams
ireal-pro_1710,Cocaine,Eric Clapton (J.J. Cale),Rock,105,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1710.jams
ireal-pro_1711,Color My World,Chicago (James Pankow),Rock Ballad,54,"(1, 2)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1711.jams
ireal-pro_1712,Come Away With Me,Jones Norah,Ballad,74,"(3, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1712.jams
ireal-pro_1713,Come Together ,"The Beatles (Lennon, McCartney)",Rock Pop,85,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1713.jams
ireal-pro_1714,Could You Be Loved,Marley Bob,Reggae,97,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1714.jams
ireal-pro_1715,Crazy (Gnarls Barkley),"Gnarls Barkley (Burton, Callaway, Reverberi)",Pop,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1715.jams
ireal-pro_1716,Creep,"Radiohead (Radiohead, Hammond, Hazelwood)",Rock,1,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1716.jams
ireal-pro_1717,Dancing In The Dark 1,Springsteen Bruce,Rock,144,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1717.jams
ireal-pro_1718,Daniel,"Elton John (John, Taupin)",Pop,129,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1718.jams
ireal-pro_1719,Day Is Done,Drake Nick,Folk,125,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1719.jams
ireal-pro_1720,Daydream Believer,The Monkees (John Stewart),Rock,125,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1720.jams
ireal-pro_1721,Deacon Blues (Page 1),Steely Dan (Becker-Fagen),Funk Rock,115,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1721.jams
ireal-pro_1722,Deacon Blues (Page 2),Steely Dan (Becker-Fagen),Funk Rock,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1722.jams
ireal-pro_1723,Delilah,Tom Jones (Mason-Reed),Waltz,67,"(6, 8)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1723.jams
ireal-pro_1724,Don't Go Breaking My Heart,"Elton John and Kiki Dee (John, Taupin)",Pop,129,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1724.jams
ireal-pro_1725,Don't Know Why I Didn't Come,Norah Jones(Jessie Harris),Ballad,93,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1725.jams
ireal-pro_1726,Don't Let The Sun Go Down On Me,"Elton John (John, Taupin)",Pop,72,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1726.jams
ireal-pro_1727,Don't Speak,"No Doubt (Stefani, Stefani)",Pop,81,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1727.jams
ireal-pro_1728,Don't Stop Me Now,Queen (Freddie Mercury),Rock,155,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1728.jams
ireal-pro_1729,Don't You Worry 'Bout A Thing,Wonder Stevie,Pop,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1729.jams
ireal-pro_1730,Dream Brother,"Jeff Buckley (Buckley, Grondahl, Johnson)",Rock,98,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1730.jams
ireal-pro_1731,Drive My Car,"The Beatles (Lennon, McCartney)",Rock Pop,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1731.jams
ireal-pro_1732,Easy,The Commodores (Lionel Richie),Pop Ballad,66,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1732.jams
ireal-pro_1733,Echoes Part 1,"Pink Floyd (Waters, Wright, Mason, Gilmour)",Rock,68,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1733.jams
ireal-pro_1734,Eight Days A Week,"The Beatles (Lennon, McCartney)",Rock Pop,145,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1734.jams
ireal-pro_1735,Eleanor Rigby,"The Beatles (Lennon, McCartney)",Rock Pop,130,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1735.jams
ireal-pro_1736,Englishman In New York,Sting (Gordon Sumner),Rock Ballad,101,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1736.jams
ireal-pro_1737,Eternal Flame,The Bangles (Steinberg-Kelly-Hoffs),Rock Ballad,83,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1737.jams
ireal-pro_1738,Every Breath You Take,The Police (Sting),Pop,0,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1738.jams
ireal-pro_1739,Every Little Thing She Does Is Magic,The Police (Sting),Rock Pop,85,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1739.jams
ireal-pro_1740,Everybody Needs Somebody To Love,The Blues Brothers (Berns-Burke-Wexler),Blues,204,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1740.jams
ireal-pro_1741,Everything I Miss At Home,(Lewis-Jam) Cherrelle,Soul Ballad,89,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1741.jams
ireal-pro_1742,Faith,Michael George,Rock Pop,96,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1742.jams
ireal-pro_1743,Falling,"Jamiroquai (Kay, Smith)",Pop,89,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1743.jams
ireal-pro_1744,Fast Car,Chapman Tracy,Folk Rock,99,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1744.jams
ireal-pro_1745,Femme Fatale,The Velvet Underground(Lou Reed),Rock,104,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1745.jams
ireal-pro_1746,Fields Of Gold,Sting,Pop Ballad,100,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1746.jams
ireal-pro_1747,Fifty Ways To Leave Your Lover,Simon Paul,Folk Rock,99,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1747.jams
ireal-pro_1748,Firework ,Perry(Eriksen-Hermansen-Wilhem-Dean) Katy,Pop,122,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1748.jams
ireal-pro_1749,"First Time Ever I Saw Your Face, The",Roberta Flack (Ewan MacColl),Ballad,65,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1749.jams
ireal-pro_1750,Fix You,Coldplay,Rock,1,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1750.jams
ireal-pro_1751,Fly,Drake Nick,Folk Rock,110,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1751.jams
ireal-pro_1752,Fly Away,Kravitz Lenny,Rock,150,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1752.jams
ireal-pro_1753,Fly Like An Eagle,Miller Steve,Rock,93,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1753.jams
ireal-pro_1754,"Fool On The Hill, The","The Beatles (Lennon, McCartney)",Rock Pop,76,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1754.jams
ireal-pro_1755,For No One,"The Beatles (Lennon, McCartney)",Rock Pop,145,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1755.jams
ireal-pro_1756,For Once In My Life 1,"Stevie Wonder (Miller, Murden)",Soul,110,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1756.jams
ireal-pro_1757,Fragile,Sting (Gordon Sumner),Pop,160,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1757.jams
ireal-pro_1758,Free As A Bird,Beatles The,Rock Pop,77,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1758.jams
ireal-pro_1759,Fruit Tree,Drake Nick,Folk Rock,122,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1759.jams
ireal-pro_1760,"Game Of Love, The","Santana (Alexander, Nowels)",Pop Rock,1,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1760.jams
ireal-pro_1761,Get Back,"The Beatles (Lennon, McCartney)",Rock Pop,123,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1761.jams
ireal-pro_1762,Get Here,Russell Brenda,Pop Ballad,60,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1762.jams
ireal-pro_1763,Girl,"The Beatles (Lennon, McCartney)",Rock Pop,97,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1763.jams
ireal-pro_1764,Girls Just Wanna Have Fun,Cyndi Lauper(Robert Hazard),Pop,115,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1764.jams
ireal-pro_1765,Give A Little Bit,Supertramp (Roger Hodgson),Pop,97,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1765.jams
ireal-pro_1766,Give Me Forever I Do,James Ingram-John Tesh,Rock Waltz,102,"(3, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1766.jams
ireal-pro_1767,Give Me Strength,Clapton Eric,Blues,75,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1767.jams
ireal-pro_1768,Give Me The Night,George Benson (Rod Temperton),Funk Jazz,108,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1768.jams
ireal-pro_1769,Golden Lady,Wonder Stevie,Pop,104,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1769.jams
ireal-pro_1770,Good Day Sunshine,"The Beatles (Lennon, McCartney)",Rock Pop,120,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1770.jams
ireal-pro_1771,Good Times,"Chic (Edwards, Rodgers)",Pop,110,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1771.jams
ireal-pro_1772,Goodbye Yellow Brick Road,"Elton John (John, Taupin)",Pop,125,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1772.jams
ireal-pro_1773,Gravity,Mayer John,Blues,44,"(6, 8)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1773.jams
ireal-pro_1774,"Greatest Love Of All, The","Whitney Houston(Masser, Creed)",Pop Ballad,67,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1774.jams
ireal-pro_1775,Green Is The Colour,Pink Floyd (Roger Waters),Rock,78,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1775.jams
ireal-pro_1776,Groovin',The Young Rascals (Cavaliere-Brigati),R'n'B,106,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1776.jams
ireal-pro_1777,Hallelujah,Cohen Leonard,Rock Ballad,59,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1777.jams
ireal-pro_1778,Happy Xmas (War Is Over),John Lennon-Yoko Ono,Pop,49,"(6, 8)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1778.jams
ireal-pro_1779,"Hard Day's Night, A","The Beatles (Lennon, McCartney)",Rock Pop,135,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1779.jams
ireal-pro_1780,Hard To Say I'm Sorry,(Cetera-Foster) Chicago,Rock Ballad,70,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1780.jams
ireal-pro_1781,Have I Told You Lately,Rod Stewart (Van Morrison),Pop,70,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1781.jams
ireal-pro_1782,Heart Of Glass,(Harry-Stein) Blondie,Pop,120,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1782.jams
ireal-pro_1783,"Heart of Rock and Roll, The","Huey Lewis and The News (Colla, Lewis)",Rock,147,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1783.jams
ireal-pro_1784,Heartbreak Hotel,Elvis Presley (Axton-Durden-Presley),Rock'n'Roll,89,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1784.jams
ireal-pro_1785,Hello,Shakespears Sisters (Fahey-Detroit-Guiot),Rock Ballad,63,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1785.jams
ireal-pro_1786,"Hello, Goodbye","The Beatles (Lennon, McCartney)",Rock Pop,101,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1786.jams
ireal-pro_1787,"Here, There, And Everywhere","The Beatles (Lennon, McCartney)",Rock Pop,83,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1787.jams
ireal-pro_1788,Hero,Mariah Carey (Carey- Afanasieff),Pop Ballad,66,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1788.jams
ireal-pro_1789,Hey Jude,"The Beatles (Lennon, McCartney)",Rock Pop,78,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1789.jams
ireal-pro_1790,Hi Ho Silver Lining,"Jeff Beck (English, Weiss)",Rock,120,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1790.jams
ireal-pro_1791,Higher And Higher (Your Love Keeps Lifting Me),"Jackie Wilson (Jackson, Miner, Smith)",Soul,93,"(4, 4)",../../partitions/ireal-pro/choco/playlists/jams/ireal-pro_1791.jams
